fast_window,slow_window,atr_window,stop_atr_mult,tp1_mult,tp2_mult,tp3_mult,regime_ma_window,min_atr_pct,avg_strategy_return_%,avg_buy_hold_%,avg_max_drawdown_%,avg_num_trades,avg_win_rate_%,avg_avg_win_$,avg_avg_loss_$,avg_avg_rr,avg_profit_factor,avg_expectancy_$,valid_ticker_count,score
30,55,14,0.8,1.5,2.0,4.0,100,0.02,44.88,1029.6299999999999,-21.134999999999998,6.5,25.8925,190.98250000000002,-111.52000000000001,1.6475,0.9325,-12.8325,3,45.595
30,84,14,0.8,1.0,2.5,3.0,200,0.02,56.567499999999995,740.07,-25.6075,4.5,48.81,131.69,-117.22999999999999,1.0825,1.0150000000000001,1.8150000000000004,1,45.544250000000005
30,42,14,1.0,1.5,2.5,4.0,100,0.02,39.38,784.2650000000001,-20.349999999999998,6.0,43.75,100.0,-99.87750000000001,1.0,0.8225,-14.6675,3,45.52575
30,84,14,1.0,1.0,2.0,4.0,150,0.015,47.6275,740.07,-23.475,8.0,48.3125,93.08500000000001,-115.6425,0.775,0.7075,-16.7275,3,45.525375
14,42,14,0.8,1.5,2.0,3.0,200,0.015,147.07999999999998,784.2650000000001,-37.61,9.25,37.64,314.3975,-159.67000000000002,1.9675,1.3525,-2.227499999999999,4,45.48375
42,84,14,0.8,1.0,2.0,3.0,200,0.02,62.98500000000001,740.07,-21.892500000000002,4.75,36.457499999999996,234.52499999999998,-123.30749999999999,1.9175000000000002,1.0225,2.215,1,45.425374999999995
30,84,14,0.8,1.0,2.5,3.0,150,0.015,60.6425,740.07,-28.049999999999997,8.25,37.974999999999994,150.3725,-117.92250000000001,1.2325,0.695,-20.887500000000003,3,45.359375
14,84,14,0.8,1.0,2.5,3.0,100,0.02,129.4925,740.07,-30.822499999999998,8.25,44.845,257.53749999999997,-124.66,1.8975,1.3075,24.715000000000003,4,45.34025000000001
42,55,14,0.8,1.0,2.5,3.0,100,0.015,45.3,1029.6299999999999,-38.985,6.0,56.25,203.035,-127.9725,1.5575,2.4299999999999997,50.095000000000006,3,45.336749999999995
14,42,14,1.0,1.0,2.0,4.0,150,0.02,110.1075,784.2650000000001,-30.3375,8.75,56.025000000000006,105.55,-111.095,0.95,1.495,12.4575,4,45.32700000000001
14,84,14,0.8,1.5,2.5,4.0,100,0.025,63.4475,740.07,-15.685,5.0,35.832499999999996,163.8125,-117.47,1.4100000000000001,0.8025,-15.9575,2,45.129875
21,55,14,0.8,1.0,2.5,3.0,100,0.02,32.8175,1029.6299999999999,-29.8925,6.75,41.97,130.5425,-112.35999999999999,1.1949999999999998,0.7350000000000001,-16.8625,4,45.12825
14,84,14,0.8,1.0,2.5,3.0,150,0.015,130.59250000000003,740.07,-35.595,10.5,40.302499999999995,323.90749999999997,-133.9775,2.1574999999999998,1.31,35.5875,4,45.12812500000001
21,55,14,0.8,1.0,2.5,4.0,200,0.02,43.5125,1029.6299999999999,-28.1675,6.0,40.692499999999995,162.2725,-106.6925,1.5775000000000001,0.8099999999999999,-10.047500000000001,3,44.98675
21,55,14,1.0,1.0,2.5,3.0,200,0.015,33.177499999999995,1029.6299999999999,-23.3825,7.5,44.86,93.33749999999999,-112.675,0.8075,0.6725,-22.305,4,44.9785
21,84,14,0.8,1.0,2.5,4.0,200,0.02,104.845,740.07,-33.052499999999995,5.75,51.75750000000001,205.07999999999998,-135.8425,1.445,1.7199999999999998,39.5875,3,44.96362499999999
30,42,14,1.0,1.5,2.5,3.0,100,0.02,39.2575,784.2650000000001,-18.1475,6.0,43.75,97.26499999999999,-99.7775,0.975,0.785,-16.27,3,44.91525000000001
14,84,14,0.8,1.0,2.5,3.0,150,0.02,129.125,740.07,-34.0975,8.0,43.4825,268.97499999999997,-125.92500000000001,1.995,1.3275000000000001,24.887500000000003,4,44.901875000000004
30,55,14,0.8,1.5,2.0,3.0,100,0.02,44.699999999999996,1029.6299999999999,-21.1875,6.5,25.8925,186.515,-110.98750000000001,1.625,0.9075,-14.837499999999999,3,44.84162499999999
30,55,14,1.0,1.0,2.0,4.0,100,0.02,34.762499999999996,1029.6299999999999,-16.8875,6.25,41.07,75.9,-106.8775,0.7075,0.87,-20.265,3,44.745
14,42,14,0.8,1.5,2.5,3.0,100,0.02,160.925,784.2650000000001,-33.8625,9.75,39.0625,234.2875,-138.4325,1.69,1.0924999999999998,-0.7874999999999991,4,44.735625
21,42,14,0.8,1.5,2.5,4.0,200,0.015,120.715,784.2650000000001,-39.894999999999996,8.75,37.82,371.775,-136.7,2.5275,1.5675000000000001,15.5075,4,44.65925
42,55,14,1.0,1.0,2.0,4.0,200,0.02,41.315000000000005,1029.6299999999999,-11.315000000000001,3.5,40.0,109.81500000000001,-128.41,0.7925000000000001,1.2125,-12.257499999999997,1,44.655750000000005
21,55,14,1.0,1.5,2.5,3.0,100,0.02,25.9275,1029.6299999999999,-29.2375,6.5,36.3625,155.6175,-110.6075,1.4175,0.8275,-13.0,4,44.61875
42,84,14,0.8,1.0,2.0,4.0,200,0.02,63.04750000000001,740.07,-24.11,4.75,36.457499999999996,222.97000000000003,-123.30749999999999,1.8175000000000001,1.0075,0.1825000000000001,1,44.605125
30,84,14,0.8,1.0,2.0,4.0,150,0.015,60.417500000000004,740.07,-28.1325,8.25,37.974999999999994,145.95999999999998,-117.92250000000001,1.2,0.67,-22.75,3,44.6045
42,55,14,0.8,1.5,2.5,3.0,100,0.025,25.84,1029.6299999999999,-7.93,3.25,29.1675,109.795,-94.625,1.1466666666666667,1.3775,8.785,1,44.5325
14,42,14,0.8,1.5,2.5,4.0,100,0.02,161.1775,784.2650000000001,-37.44,9.75,39.0625,235.7,-138.485,1.7,1.1025,-0.22000000000000097,4,44.518874999999994
30,42,14,0.8,1.5,2.5,4.0,200,0.02,68.4825,784.2650000000001,-23.267500000000002,4.75,40.832499999999996,133.7425,-109.5275,1.275,0.9375,-10.785,1,44.468500000000006
21,42,14,0.8,1.5,2.5,3.0,150,0.015,139.29500000000002,784.2650000000001,-31.5175,10.25,35.3375,365.93999999999994,-137.8875,2.45,1.34,4.667499999999999,4,44.430375
30,42,14,0.8,1.0,2.5,4.0,150,0.025,59.2925,784.2650000000001,-13.819999999999999,3.75,44.167500000000004,57.18,-112.7575,0.5125,0.7725,-26.244999999999997,2,44.409124999999996
21,55,14,1.0,1.0,2.0,4.0,100,0.02,25.5,1029.6299999999999,-25.4725,6.5,43.6375,112.21,-109.0375,1.0499999999999998,0.735,-16.6675,4,44.314875
30,84,14,1.0,1.0,2.0,3.0,150,0.015,47.3575,740.07,-23.475,8.0,48.3125,87.28750000000001,-115.6425,0.73,0.6625,-19.4525,3,44.285374999999995
30,42,14,1.0,1.5,2.0,3.0,150,0.02,41.379999999999995,784.2650000000001,-22.235,5.25,40.692499999999995,132.5075,-100.3275,1.32,0.99,-7.02,2,44.246249999999996
30,42,14,1.0,1.5,2.0,4.0,150,0.02,41.379999999999995,784.2650000000001,-22.235,5.25,40.692499999999995,132.5075,-100.3275,1.32,0.99,-7.02,2,44.246249999999996
14,84,14,0.8,1.0,2.5,4.0,150,0.025,48.949999999999996,740.07,-17.7775,4.75,46.942499999999995,125.1625,-112.71750000000002,1.1325,0.8049999999999999,-8.145,2,44.24487499999999
30,55,14,1.0,1.0,2.0,3.0,100,0.02,34.677499999999995,1029.6299999999999,-16.7425,6.25,41.07,73.89,-106.8775,0.6875,0.8474999999999999,-21.2375,3,44.198249999999994
30,55,14,1.0,1.0,2.5,4.0,100,0.02,34.7075,1029.6299999999999,-16.925,6.25,41.07,74.38,-106.615,0.6925,0.8475,-21.1075,3,44.191375
14,42,14,0.8,1.5,2.0,3.0,150,0.015,152.82250000000002,784.2650000000001,-37.805,10.0,35.667500000000004,275.375,-144.08749999999998,1.93,1.2025,4.695,4,44.187875000000005
42,55,14,1.0,1.5,2.5,4.0,100,0.015,35.690000000000005,1029.6299999999999,-31.78,5.75,55.3575,203.78250000000003,-125.3925,1.6225,2.4175,55.917500000000004,3,44.16875
14,42,14,1.0,1.0,2.0,4.0,200,0.015,110.57749999999999,784.2650000000001,-33.01,9.25,56.042500000000004,144.8375,-137.1125,1.0825,1.4275,17.1475,4,44.16612500000001
14,55,14,1.0,1.5,2.0,3.0,100,0.015,64.48,1029.6299999999999,-25.75,9.0,31.8175,174.8675,-125.79,1.31,0.6649999999999999,-27.717499999999998,3,44.149249999999995
42,55,14,1.0,1.5,2.5,4.0,100,0.025,20.627499999999998,1029.6299999999999,-8.002500000000001,3.0,33.335,87.7775,-93.9375,0.9233333333333333,1.3875,7.517499999999998,1,44.12525
21,55,14,1.0,1.0,2.5,4.0,200,0.015,33.04,1029.6299999999999,-24.015,7.5,44.86,89.9075,-112.675,0.7775,0.6425,-24.019999999999996,4,44.07775
14,42,14,1.0,1.0,2.0,4.0,100,0.02,104.63000000000001,784.2650000000001,-30.355000000000004,9.5,59.66,105.75999999999999,-113.2675,0.9225,1.4324999999999999,18.525,4,44.03874999999999
14,42,14,1.0,1.0,2.0,4.0,150,0.015,111.26500000000001,784.2650000000001,-33.02,10.0,54.2625,135.42,-122.71000000000001,1.1324999999999998,1.415,19.280000000000005,4,43.94375000000001
42,55,14,0.8,1.0,2.0,3.0,100,0.015,45.114999999999995,1029.6299999999999,-39.0725,6.0,56.25,193.07250000000002,-127.9725,1.4875,2.3825,46.0875,3,43.926625
30,84,14,1.0,1.5,2.5,4.0,200,0.02,43.645,740.07,-18.814999999999998,4.5,35.715,151.34,-116.785,1.2725,1.225,-8.105,1,43.92150000000001
14,55,14,1.0,1.5,2.0,4.0,100,0.015,64.36749999999999,1029.6299999999999,-25.735,9.0,31.8175,169.32500000000002,-125.79,1.2774999999999999,0.66,-28.8325,3,43.911874999999995
21,55,14,1.0,1.0,2.0,3.0,200,0.015,32.995,1029.6299999999999,-24.017500000000002,7.5,44.86,87.5675,-112.675,0.7575,0.6375,-24.595,4,43.908625
30,84,14,0.8,1.5,2.5,4.0,150,0.015,61.5525,740.07,-27.6025,8.25,19.405,265.09000000000003,-116.935,2.2125,0.8049999999999999,-23.7925,3,43.8495
14,84,14,0.8,1.0,2.0,3.0,100,0.02,129.16500000000002,740.07,-33.6775,8.25,44.845,245.2175,-125.5275,1.8249999999999997,1.2775,20.79,4,43.837625
30,55,14,1.0,1.5,2.0,4.0,100,0.02,35.8375,1029.6299999999999,-22.052500000000002,6.25,30.805,150.9475,-109.1975,1.3375,0.9175,-13.280000000000001,3,43.834500000000006
30,42,14,0.8,1.0,2.0,4.0,150,0.025,59.2425,784.2650000000001,-13.92,3.75,44.167500000000004,55.4525,-112.7575,0.4975,0.7475,-27.2825,2,43.777875
21,84,14,0.8,1.5,2.5,3.0,150,0.015,105.5675,740.07,-31.650000000000006,9.0,30.057499999999997,405.82500000000005,-128.74,3.1825,1.8,51.07999999999999,3,43.763875
21,42,14,1.0,1.5,2.0,4.0,100,0.015,129.92249999999999,784.2650000000001,-33.635,11.5,40.525000000000006,248.685,-128.8,1.8475,1.3974999999999997,2.7250000000000023,4,43.762874999999994
42,84,14,0.8,1.0,2.5,4.0,100,0.025,22.580000000000002,740.07,-17.310000000000002,3.75,42.5,160.8025,-111.54,1.415,1.0875000000000001,4.2925,2,43.72775000000001
42,55,14,1.0,1.5,2.5,3.0,100,0.025,20.4675,1029.6299999999999,-6.355,3.0,33.335,86.7225,-93.9375,0.9066666666666666,1.3599999999999999,6.8125,1,43.711875
30,55,14,1.0,1.0,2.5,3.0,100,0.02,34.6275,1029.6299999999999,-16.7825,6.25,41.07,72.37,-106.615,0.6725,0.8275,-22.082500000000003,3,43.69525
21,55,14,0.8,1.0,2.5,3.0,200,0.02,43.32,1029.6299999999999,-28.1175,6.0,40.692499999999995,152.685,-106.6925,1.4849999999999999,0.7625,-13.245000000000001,3,43.676375
21,42,14,1.0,1.0,2.0,4.0,150,0.015,130.7125,784.2650000000001,-33.225,10.75,48.42,155.70250000000001,-126.005,1.2574999999999998,1.2625000000000002,10.392500000000002,4,43.667625000000015
21,55,14,0.8,1.0,2.0,4.0,200,0.02,43.345,1029.6299999999999,-28.177500000000002,6.0,40.692499999999995,150.37,-106.6925,1.46,0.7625,-13.425,3,43.655625
42,55,14,1.0,1.0,2.0,4.0,200,0.015,43.4425,1029.6299999999999,-30.9225,5.25,58.927499999999995,145.24,-129.03,1.1400000000000001,2.3525,35.692499999999995,3,43.626999999999995
30,42,14,0.8,1.5,2.5,3.0,200,0.02,68.34,784.2650000000001,-20.675,4.75,40.832499999999996,128.6275,-109.44749999999999,1.2275,0.89,-13.302499999999998,1,43.620000000000005
30,42,14,0.8,1.0,2.5,3.0,150,0.025,59.19,784.2650000000001,-11.1075,3.75,44.167500000000004,53.769999999999996,-112.7575,0.48,0.7224999999999999,-28.292499999999997,2,43.585625
30,55,14,0.8,1.5,2.5,4.0,100,0.02,44.40500000000001,1029.6299999999999,-19.5925,6.5,25.8925,175.6125,-111.27000000000001,1.525,0.855,-18.6575,3,43.575125
14,55,14,1.0,1.0,2.5,3.0,100,0.015,63.942499999999995,1029.6299999999999,-22.72,9.0,38.445,108.2775,-122.53999999999999,0.835,0.5675,-30.4675,3,43.569874999999996
30,55,14,1.0,1.5,2.5,4.0,100,0.02,35.7175,1029.6299999999999,-20.802500000000002,6.25,30.805,146.6975,-109.0,1.305,0.9025,-14.537500000000001,3,43.566250000000004
30,55,14,0.8,1.0,2.5,3.0,200,0.02,38.295,1029.6299999999999,-18.537499999999998,5.25,38.0975,80.72500000000001,-107.0875,0.7425,0.8375,-26.0925,3,43.553375
21,42,14,0.8,1.5,2.5,3.0,200,0.015,120.1325,784.2650000000001,-31.115000000000002,8.75,37.82,360.8825,-136.62,2.43,1.4775,10.6025,4,43.54012499999999
42,55,14,1.0,1.5,2.0,3.0,150,0.025,20.2625,1029.6299999999999,-9.8,2.75,31.6675,101.1375,-93.07499999999999,1.07,1.375,11.05,1,43.534124999999996
21,55,14,0.8,1.5,2.5,4.0,100,0.02,33.917500000000004,1029.6299999999999,-28.9575,6.75,29.695,180.87,-114.9075,1.5375,0.7625,-18.335,4,43.49125
14,42,14,1.0,1.5,2.0,4.0,100,0.015,125.26250000000002,784.2650000000001,-34.13250000000001,10.75,42.6375,208.60000000000002,-131.9025,1.5899999999999999,1.38,11.67,4,43.49025
14,55,14,1.0,1.0,2.0,3.0,100,0.015,64.1025,1029.6299999999999,-23.75,9.0,38.445,106.035,-122.84249999999999,0.8200000000000001,0.5700000000000001,-31.029999999999998,3,43.449125
30,84,14,1.0,1.5,2.5,4.0,150,0.015,47.7425,740.07,-22.6025,8.0,29.465,154.535,-114.5,1.3074999999999999,0.8025,-20.535,3,43.43475
21,84,14,0.8,1.5,2.5,4.0,150,0.015,106.37,740.07,-38.837500000000006,9.0,30.057499999999997,402.1375,-129.32500000000002,3.1399999999999997,1.825,51.559999999999995,3,43.434375
30,84,14,0.8,1.0,2.0,3.0,150,0.015,60.0975,740.07,-28.1325,8.25,37.974999999999994,134.93,-117.63000000000001,1.115,0.63,-25.995,3,43.4
30,84,14,0.8,1.0,2.0,4.0,150,0.02,60.68000000000001,740.07,-21.6875,5.75,44.6425,123.12,-117.7375,1.0375,0.7224999999999999,-19.035,2,43.391875
42,55,14,1.0,1.0,2.0,4.0,150,0.015,34.005,1029.6299999999999,-31.177500000000002,5.5,57.26,142.2875,-124.09499999999998,1.1425,2.52,26.657500000000002,3,43.342375000000004
21,55,14,1.0,1.5,2.5,4.0,200,0.02,34.1875,1029.6299999999999,-28.5,5.75,34.582499999999996,179.54500000000002,-105.075,1.725,0.8975,-8.5775,3,43.280625
14,84,14,0.8,1.0,2.5,4.0,100,0.02,129.4075,740.07,-33.642500000000005,8.25,44.845,239.63500000000005,-124.9375,1.7725,1.2525000000000002,19.5125,4,43.27575
30,55,14,1.0,1.5,2.0,3.0,100,0.02,35.6975,1029.6299999999999,-22.095,6.25,30.805,146.2425,-109.1975,1.2974999999999999,0.895,-14.950000000000003,3,43.176125
21,55,14,1.0,1.0,2.0,4.0,200,0.015,32.8575,1029.6299999999999,-24.0225,7.5,44.86,84.13749999999999,-112.675,0.73,0.61,-26.310000000000002,4,43.152
21,55,14,1.0,1.0,2.5,4.0,100,0.02,24.9775,1029.6299999999999,-25.2,6.5,43.6375,106.83500000000001,-108.71499999999999,1.005,0.6925,-19.155,4,43.126374999999996
42,55,14,0.8,1.5,2.0,4.0,150,0.025,25.662499999999998,1029.6299999999999,-12.335,3.0,27.5,128.685,-93.52,1.3733333333333333,1.3375,13.002500000000001,1,43.115624999999994
14,84,14,0.8,1.0,2.0,3.0,150,0.02,128.755,740.07,-35.745,8.0,43.4825,255.235,-127.275,1.8949999999999998,1.275,20.2075,4,43.044250000000005
42,55,14,0.8,1.5,2.5,4.0,150,0.015,45.7425,1029.6299999999999,-39.3575,5.75,51.457499999999996,253.5325,-129.63,1.95,2.29,64.1325,3,43.036749999999984
42,84,14,0.8,1.0,2.5,3.0,150,0.025,23.385,740.07,-17.5575,4.25,40.1175,175.74249999999998,-111.69250000000001,1.57,1.07,3.637500000000001,2,42.999875
30,84,14,1.0,1.5,2.0,4.0,150,0.02,47.4175,740.07,-16.557499999999997,5.5,35.715,105.86749999999999,-120.4075,0.86,0.9475,-24.642500000000005,2,42.999500000000005
21,55,14,1.0,1.0,2.0,3.0,100,0.02,25.29,1029.6299999999999,-25.3275,6.5,43.6375,105.34249999999999,-109.0375,0.985,0.6849999999999999,-19.677500000000002,4,42.983125
14,84,14,1.0,1.0,2.5,4.0,100,0.015,108.03500000000001,740.07,-31.957499999999996,11.0,49.9225,192.17000000000002,-124.7475,1.5075,1.395,28.655,4,42.965125
14,84,14,0.8,1.0,2.5,4.0,150,0.02,128.9175,740.07,-35.580000000000005,8.0,43.4825,251.53,-126.0025,1.8775000000000002,1.27,19.7225,4,42.961124999999996
21,42,14,1.0,1.5,2.0,3.0,100,0.015,129.51500000000001,784.2650000000001,-31.195,11.5,40.525000000000006,244.665,-128.8,1.8125,1.3549999999999998,0.525000000000001,4,42.95700000000001
30,84,14,0.8,1.0,2.0,3.0,150,0.02,60.580000000000005,740.07,-21.6875,5.75,44.6425,118.165,-117.7375,0.9950000000000001,0.7050000000000001,-20.449999999999996,2,42.875375000000005
42,55,14,1.0,1.5,2.0,4.0,150,0.025,20.305,1029.6299999999999,-9.775,2.75,31.6675,101.09,-93.9375,1.0566666666666666,1.34,10.28,1,42.771499999999996
30,84,14,1.0,1.5,2.5,3.0,200,0.02,43.572500000000005,740.07,-18.814999999999998,4.5,35.715,148.9,-116.785,1.2575,1.1775000000000002,-9.934999999999999,1,42.770375000000016
30,55,14,0.8,1.5,2.5,3.0,100,0.02,44.197500000000005,1029.6299999999999,-19.485,6.5,25.8925,171.14749999999998,-111.27000000000001,1.4899999999999998,0.8225,-21.0,3,42.655125
30,84,14,0.8,1.5,2.5,3.0,150,0.015,61.2425,740.07,-27.6025,8.25,19.405,247.69,-116.685,2.065,0.7625,-27.285000000000004,3,42.57275
21,42,14,0.8,1.5,2.0,3.0,150,0.015,140.35750000000002,784.2650000000001,-38.14,10.25,35.3375,338.515,-138.03,2.265,1.3025,0.8250000000000011,4,42.568375
42,55,14,1.0,1.0,2.5,4.0,150,0.015,34.0475,1029.6299999999999,-31.1075,5.5,57.26,148.02,-124.09499999999998,1.1875,2.4725,28.107499999999998,3,42.55850000000001
30,42,14,0.8,1.0,2.0,3.0,150,0.025,59.0975,784.2650000000001,-13.92,3.75,44.167500000000004,52.042500000000004,-112.6775,0.465,0.6975,-29.294999999999998,2,42.540375
14,42,14,1.0,1.5,2.0,3.0,100,0.015,124.65,784.2650000000001,-31.035,10.75,42.6375,203.22,-131.5875,1.5499999999999998,1.33,8.8125,4,42.51599999999999
30,84,14,1.0,1.5,2.0,3.0,150,0.02,47.3375,740.07,-16.557499999999997,5.5,35.715,103.2025,-120.4075,0.8375,0.9299999999999999,-25.782500000000006,2,42.515499999999996
30,55,14,1.0,1.5,2.5,3.0,100,0.02,35.49999999999999,1029.6299999999999,-20.712500000000002,6.25,30.805,139.455,-109.0,1.24,0.8625,-17.300000000000004,3,42.449125
30,55,14,0.8,1.0,2.0,3.0,200,0.02,38.155,1029.6299999999999,-18.537499999999998,5.25,38.0975,76.48250000000002,-107.0875,0.7050000000000001,0.7925,-28.205000000000002,3,42.407125
30,55,14,0.8,1.0,2.5,4.0,200,0.02,38.2775,1029.6299999999999,-18.59,5.25,38.0975,81.8075,-107.0875,0.75,0.7825,-26.805,3,42.36987499999999
21,55,14,0.8,1.0,2.0,3.0,200,0.02,43.1525,1029.6299999999999,-28.1275,6.0,40.692499999999995,140.7825,-106.6925,1.3675,0.7150000000000001,-16.62,3,42.3455
14,84,14,0.8,1.5,2.5,3.0,150,0.025,48.0825,740.07,-14.56,4.75,34.165,179.2425,-112.28500000000001,1.6324999999999998,0.8525,-14.030000000000001,2,42.316625
14,55,14,1.0,1.5,2.5,3.0,100,0.015,63.5725,1029.6299999999999,-23.380000000000003,9.0,31.8175,164.71,-125.245,1.2425,0.5925,-33.029999999999994,3,42.29662499999999
14,55,14,1.0,1.0,2.5,4.0,100,0.015,63.625,1029.6299999999999,-23.44,9.0,38.445,99.84,-122.53999999999999,0.77,0.5275000000000001,-33.67,3,42.26225
14,84,14,0.8,1.0,2.0,3.0,150,0.015,129.8725,740.07,-37.215,10.5,40.302499999999995,302.6075,-134.4075,2.0275,1.2275,27.6325,4,42.259625
42,55,14,1.0,1.5,2.0,3.0,100,0.015,35.552499999999995,1029.6299999999999,-33.332499999999996,5.75,55.3575,196.595,-125.3925,1.555,2.3525,52.48,3,42.25774999999999
30,84,14,1.0,1.5,2.5,3.0,150,0.015,47.522499999999994,740.07,-22.6025,8.0,29.465,146.88,-114.5,1.24,0.76,-23.307499999999997,3,42.2525
21,55,14,0.8,1.5,2.5,3.0,100,0.02,33.4375,1029.6299999999999,-28.8575,6.75,29.695,173.38,-114.9075,1.4874999999999998,0.7224999999999999,-21.74,4,42.24575
42,84,14,0.8,1.0,2.5,4.0,150,0.025,23.5775,740.07,-19.79,4.25,40.1175,166.065,-112.1525,1.445,1.0525,2.2925000000000004,2,42.228625
14,55,14,1.0,1.0,2.0,4.0,100,0.015,63.785,1029.6299999999999,-23.79,9.0,38.445,97.5975,-122.84249999999999,0.755,0.5275000000000001,-34.235,3,42.19325
21,55,14,1.0,1.5,2.5,3.0,200,0.02,34.0075,1029.6299999999999,-28.5,5.75,34.582499999999996,172.23000000000002,-105.075,1.6575000000000002,0.8574999999999999,-11.27,3,42.166375
14,55,14,0.8,1.0,2.0,3.0,150,0.015,56.915000000000006,1029.6299999999999,-29.310000000000002,8.25,36.1175,124.215,-121.43,0.9325,0.63,-25.2,3,42.13575
14,55,14,0.8,1.0,2.5,3.0,150,0.015,56.82750000000001,1029.6299999999999,-28.119999999999997,8.25,36.1175,125.0,-121.1075,0.9299999999999999,0.62,-25.064999999999998,3,42.105875000000005
14,84,14,0.8,1.5,2.5,3.0,150,0.015,130.0525,740.07,-35.9775,10.5,30.982499999999998,398.75500000000005,-134.7575,2.71,1.2625000000000002,35.25999999999999,4,42.089
21,84,14,1.0,1.5,2.5,4.0,200,0.015,79.16,740.07,-31.622500000000002,8.25,41.9625,263.23749999999995,-127.39249999999998,2.0575,1.9425000000000001,47.894999999999996,3,42.078625
14,84,14,0.8,1.0,2.0,4.0,100,0.02,128.9775,740.07,-33.705,8.25,44.845,227.32,-125.75750000000001,1.7000000000000002,1.2175,15.6125,4,42.06887499999999
14,42,14,1.0,1.5,2.5,4.0,100,0.015,124.925,784.2650000000001,-34.155,10.75,42.6375,209.615,-131.9025,1.59,1.32,9.649999999999999,4,42.0005
42,55,14,0.8,1.5,2.0,3.0,150,0.025,25.5375,1029.6299999999999,-12.3875,3.0,27.5,127.14,-94.02,1.3499999999999999,1.29,11.137500000000003,1,41.940000000000005
21,42,14,1.0,1.5,2.5,4.0,100,0.015,128.7575,784.2650000000001,-33.2825,11.5,40.525000000000006,254.29999999999998,-128.1625,1.8800000000000001,1.33,0.1200000000000001,4,41.91399999999999
21,55,14,1.0,1.0,2.5,3.0,100,0.02,24.785,1029.6299999999999,-25.055,6.5,43.6375,99.965,-108.36999999999999,0.9425,0.645,-22.0075,4,41.86475
21,55,14,1.0,1.5,2.5,4.0,150,0.015,15.995000000000001,1029.6299999999999,-29.394999999999996,7.5,37.082499999999996,138.7075,-107.6025,1.285,0.8175,-15.09,4,41.847
21,55,14,1.0,1.5,2.5,3.0,150,0.015,15.974999999999998,1029.6299999999999,-28.947499999999998,7.5,37.082499999999996,135.40750000000003,-107.6025,1.255,0.815,-15.775,4,41.79062499999999
30,84,14,0.8,1.0,2.0,3.0,200,0.02,56.1725,740.07,-25.655,4.5,48.81,111.86250000000001,-117.22999999999999,0.9275,0.875,-7.554999999999998,1,41.701375
30,84,14,0.8,1.0,2.0,4.0,200,0.02,56.1725,740.07,-25.655,4.5,48.81,111.86250000000001,-117.22999999999999,0.9275,0.875,-7.554999999999998,1,41.701375
14,84,14,0.8,1.5,2.0,3.0,100,0.02,129.38,740.07,-33.795,8.25,36.3225,322.29749999999996,-127.31750000000001,2.3925,1.2349999999999999,24.487499999999997,4,41.68899999999999
14,84,14,0.8,1.5,2.5,3.0,150,0.02,129.095,740.07,-34.445,8.0,34.7325,341.7975,-126.8075,2.5549999999999997,1.25,25.650000000000002,4,41.61849999999998
21,84,14,1.0,1.0,2.5,4.0,200,0.015,80.16250000000001,740.07,-31.07,8.25,54.910000000000004,171.2175,-132.7,1.2175,1.8425,33.7675,3,41.588875
14,84,14,0.8,1.5,2.5,3.0,100,0.02,129.3,740.07,-31.422500000000003,8.25,36.3225,325.34499999999997,-126.9475,2.4075,1.2125,24.017500000000002,4,41.52787500000001
14,55,14,1.0,1.0,2.5,3.0,200,0.015,78.935,1029.6299999999999,-22.77,8.75,32.2225,120.935,-133.2425,0.8025,0.42750000000000005,-48.1075,3,41.501999999999995
21,42,14,1.0,1.0,2.5,4.0,200,0.015,105.88,784.2650000000001,-32.4475,9.0,50.41499999999999,163.68,-124.17,1.3375,1.3900000000000001,19.5275,4,41.438625
21,84,14,0.8,1.5,2.5,3.0,100,0.015,93.3775,740.07,-31.860000000000007,9.0,32.835,367.53000000000003,-124.14500000000001,3.0175,1.8050000000000002,51.51999999999999,3,41.384375000000006
14,55,14,1.0,1.5,2.5,4.0,100,0.015,63.335,1029.6299999999999,-24.295,9.0,31.8175,155.06,-125.245,1.175,0.5675,-35.5375,3,41.34925
14,55,14,0.8,1.0,2.0,4.0,150,0.015,56.667500000000004,1029.6299999999999,-29.317500000000003,8.25,36.1175,119.28,-121.43,0.9025,0.6050000000000001,-27.4425,3,41.3485
21,42,14,0.8,1.5,2.0,3.0,200,0.015,118.19500000000001,784.2650000000001,-37.56,8.75,37.82,333.66499999999996,-135.97500000000002,2.265,1.46,6.627500000000002,4,41.34150000000001
14,84,14,0.8,1.0,2.0,4.0,150,0.02,128.54999999999998,740.07,-35.7375,8.0,43.4825,237.8025,-127.3525,1.7775,1.2175,15.045,4,41.327875000000006
14,84,14,0.8,1.0,2.5,3.0,200,0.025,64.4175,740.07,-12.114999999999998,3.75,35.1175,144.14749999999998,-123.3225,1.0325,0.8500000000000001,-20.0825,1,41.302375000000005
21,55,14,0.8,1.5,2.5,4.0,200,0.02,43.3175,1029.6299999999999,-28.330000000000002,6.0,27.915,202.45749999999998,-107.30499999999999,1.9024999999999999,0.7949999999999999,-17.660000000000004,3,41.296875
30,84,14,0.8,1.5,2.0,4.0,150,0.015,60.7875,740.07,-27.7075,8.25,19.405,239.36,-116.685,2.0075,0.7225,-30.9025,3,41.2815
